,movie_id,movie_vote,movie_ex_score,movie_shortcom_num,movie_nlp_var,movie_vote_var
322,35564186,8.7,0.07309606994300125,377,0.08188918742875155,0.0379236
323,35766491,7.1,0.0701485578708318,373807,0.08383429733853974,0.0154056
324,3596502,7.8,0.08952922151380996,89360,0.10415592689226244,0.0310224
325,3598383,8.9,0.039088064645818245,25,0.0367884408072728,0.04828655999999999
326,3649049,8.3,0.07500560740441467,167455,0.08541080925551833,0.03338479999999999
327,3724033,9.1,0.0727840302094505,178,0.07469953776181311,0.06512200000000001
328,3726072,8.8,0.07541407695084601,40514,0.08329895618855751,0.04387456
329,3732800,8.8,0.06004894202480337,26191,0.06441503753100421,0.04258456000000001
330,3734112,8.4,0.08361757547653126,125569,0.09496722934566407,0.03821896
331,3737287,9.0,0.046152419920025854,4491,0.04341388490003231,0.05710656000000001
332,3739987,9.0,0.041882099361663386,31,0.038498864202079236,0.05541503999999999
333,3742360,9.0,0.08790229626188162,319391,0.096868870327352,0.05203599999999999
334,3792799,8.7,0.06338649348715876,137166,0.06891807685894845,0.04126016
335,3804492,9.1,0.05618307399252764,941,0.05409610249065955,0.06453096
336,3804891,8.3,0.08475046554185157,127993,0.09636938192731447,0.038274800000000005
337,3821067,8.1,0.06320877422388185,186342,0.07163472777985232,0.029504959999999997
338,4073861,8.8,0.07886663547203628,362,0.08769995434004534,0.04353336000000001
339,4151110,7.1,0.0752867764546896,83270,0.08805383056836201,0.024218560000000004
340,4212172,6.8,0.08393207712230653,73847,0.09785989640288316,0.028220799999999997
341,4237879,7.8,0.08195197695618756,104572,0.09436811119523444,0.032287439999999994
342,4271894,6.6,0.11142154906392479,77156,0.13196359632990598,0.02925336
343,4281835,8.7,0.0645468740012241,96,0.07066649250153012,0.040068400000000004
344,4719384,9.3,0.06659355268491304,7525,0.06587544085614129,0.06946600000000001
345,4720779,9.0,0.08384879823488076,102,0.09150269779360094,0.0532332
346,4724721,9.2,0.058321727627988096,94,0.055019319534985116,0.07153136000000002
347,4728526,9.0,0.046611014079302446,123,0.04465576759912806,0.054432
348,4728534,8.8,0.06535139598169602,44,0.07025100497712002,0.04575296000000001
349,4731050,9.4,0.060342001847849346,801,0.05470190230981169,0.08290239999999997
350,4739983,8.8,0.06773815081799794,135,0.07366138852249743,0.04404519999999999
